city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
0.794,0,1,0,0,0,6,0,2,1,20,0.0
0.939,0,1,0,0,0,1,2,0,3,2,0.0
0.794,1,1,1,0,0,9,1,0,10,206,0.0
0.855,0,0,0,2,0,12,1,0,1,90,0.0
0.682,0,1,0,0,0,12,1,0,3,25,0.0
0.624,0,1,1,0,0,5,3,0,1,8,1.0
0.926,0,1,0,0,0,9,6,0,2,22,0.0
0.92,0,1,0,0,1,19,1,0,10,90,0.0
0.91,0,1,0,0,0,9,5,3,1,56,0.0
0.92,0,1,1,2,0,10,5,3,2,81,1.0
0.926,0,1,0,0,0,7,5,0,1,120,0.0
0.624,0,1,0,0,0,4,0,0,0,18,1.0
0.887,0,1,0,2,0,1,0,0,0,19,0.0
0.802,0,1,1,0,0,8,7,0,2,314,0.0
0.939,0,0,0,0,0,1,7,0,2,15,0.0
0.91,0,0,1,0,0,2,7,0,0,10,0.0
0.754,0,1,2,0,0,3,0,0,10,39,0.0
0.624,0,1,0,1,0,8,0,0,1,25,1.0
0.5579999999999999,0,0,0,0,0,0,5,3,1,146,1.0
0.624,0,1,0,0,0,3,5,3,1,26,0.0
0.7959999999999999,0,1,0,0,0,11,1,0,10,25,0.0
0.92,0,1,0,0,0,1,0,0,10,50,1.0
0.92,0,1,0,0,0,9,2,0,10,30,0.0
0.698,0,1,0,0,0,18,2,0,4,39,0.0
0.624,0,0,1,2,0,0,2,0,0,56,1.0
0.624,0,1,0,0,0,3,0,0,1,82,1.0
0.624,0,1,0,0,0,7,2,0,2,32,0.0
0.91,0,1,0,0,0,1,0,0,1,43,1.0
0.55,0,1,0,0,0,15,1,0,10,15,1.0
0.74,0,0,0,0,0,4,1,0,1,21,1.0
0.855,0,1,0,0,1,9,2,0,2,226,0.0
0.92,0,1,0,0,0,14,2,0,1,60,0.0
0.579,0,1,0,0,0,2,2,0,1,9,0.0
0.624,0,1,0,0,0,7,0,0,1,50,0.0
0.754,0,0,2,2,0,4,4,0,1,280,1.0
0.91,0,1,0,0,0,3,0,0,2,91,0.0
0.624,0,1,0,1,0,5,1,0,1,15,1.0
0.92,0,1,1,0,0,5,1,0,2,14,0.0
0.91,0,1,0,0,0,10,6,0,1,74,0.0
0.624,0,1,0,0,0,20,6,0,2,43,1.0
0.926,0,1,0,1,0,14,6,0,1,52,0.0
0.939,0,0,0,1,0,1,6,0,1,75,0.0
0.624,0,1,0,0,0,8,1,0,1,54,1.0
0.754,0,0,2,0,0,8,5,3,1,50,0.0
0.698,0,1,0,0,0,7,5,0,0,100,0.0
0.895,0,1,0,1,0,17,5,3,1,42,0.0
0.91,0,1,0,3,0,1,1,0,4,11,0.0
0.91,0,1,0,1,0,10,0,0,2,74,0.0
0.802,0,1,1,2,0,7,0,0,1,17,0.0
0.89,0,1,1,0,0,9,0,0,10,90,0.0
0.855,0,0,0,1,0,1,1,0,2,234,0.0
0.624,0,0,0,0,0,3,6,0,3,11,1.0
0.924,0,1,0,1,1,7,5,0,1,163,0.0
0.91,0,1,0,0,0,10,0,0,4,9,0.0
0.855,0,0,0,0,2,5,0,0,0,36,0.0
0.8270000000000001,0,1,1,0,0,5,3,2,1,6,0.0
0.939,0,1,0,0,0,11,4,0,10,72,0.0
0.926,0,1,2,0,0,18,1,4,3,84,0.0
0.698,0,1,0,0,0,14,0,2,10,24,0.0
0.913,0,1,0,2,0,1,3,0,1,77,0.0
0.92,0,1,0,0,2,20,2,0,10,56,0.0
0.804,0,1,0,0,0,13,0,0,1,22,0.0
0.92,0,1,0,0,1,17,0,1,2,8,0.0
0.865,0,1,0,1,0,1,0,1,10,8,0.0
0.92,0,0,0,0,0,1,0,1,1,55,0.0
0.624,0,1,1,0,0,9,1,0,1,74,1.0
0.624,0,0,1,1,0,3,1,0,1,57,1.0
0.624,0,1,1,0,0,2,5,0,1,36,0.0
0.92,0,0,1,0,0,2,5,0,0,146,0.0
0.92,0,1,0,0,0,1,1,0,10,151,0.0
0.624,0,1,0,0,0,11,0,0,1,4,0.0
0.743,0,1,0,1,2,2,1,0,2,102,0.0
0.926,0,1,0,0,0,7,2,0,3,29,0.0
0.91,0,1,0,1,0,1,2,0,2,78,0.0
0.897,0,1,0,1,0,14,4,0,10,84,0.0
0.624,0,1,1,0,0,2,5,0,2,141,1.0
0.924,0,1,1,2,0,8,1,2,1,41,1.0
0.738,0,1,1,0,0,5,1,0,1,13,0.0
0.866,0,1,0,1,0,12,0,0,1,30,0.0
0.624,0,1,0,0,0,8,1,0,2,104,1.0
0.701,0,0,1,0,0,2,1,0,1,108,0.0
0.89,0,1,0,0,0,9,0,0,1,62,0.0
0.91,0,0,0,4,0,8,0,0,2,21,0.0
0.884,0,1,0,0,0,12,5,3,1,98,0.0
0.91,1,1,0,1,1,5,5,2,1,57,0.0
0.92,0,1,0,0,0,1,5,2,10,44,1.0
0.92,0,1,0,1,0,1,3,0,10,9,0.0
0.802,0,1,1,0,0,8,1,4,1,4,0.0
0.92,0,1,0,0,0,1,5,3,3,53,0.0
0.926,0,1,0,1,0,1,6,0,10,108,0.0
0.698,1,0,0,1,0,7,6,0,1,98,1.0
0.893,1,1,0,0,0,5,5,3,1,112,0.0
0.893,0,1,0,1,0,12,2,0,1,107,0.0
0.7659999999999999,0,1,0,0,0,1,2,0,1,28,1.0
0.926,0,1,0,1,0,1,1,0,1,24,0.0
0.767,0,1,0,0,0,1,6,2,0,28,1.0
0.516,0,1,1,0,0,4,6,2,1,15,1.0
0.698,0,0,0,2,0,2,6,2,0,76,0.0
0.92,0,1,0,0,0,12,4,0,10,80,0.0
0.682,0,0,1,0,0,3,4,0,10,32,1.0
0.754,0,1,0,0,0,1,1,0,2,96,0.0
0.624,0,0,0,0,0,4,3,0,1,11,1.0
0.92,0,1,0,0,0,15,3,0,10,46,0.0
0.624,0,1,1,0,2,5,1,0,1,20,0.0
0.913,0,1,0,0,0,8,1,0,4,46,0.0
0.92,0,1,0,4,0,10,5,0,1,14,0.0
0.91,0,0,1,0,0,0,5,0,1,44,0.0
0.92,0,1,0,0,0,14,0,0,10,27,0.0
0.92,0,1,0,0,0,11,2,0,10,34,0.0
0.92,0,1,0,0,0,11,0,0,3,17,0.0
0.92,1,0,0,0,1,3,1,0,3,40,0.0
0.624,1,0,1,1,0,3,1,0,1,20,1.0
0.939,0,0,1,0,0,7,1,0,2,31,1.0
0.762,0,1,0,1,0,8,4,2,1,45,0.0
0.855,0,0,0,2,0,11,4,0,1,32,0.0
0.925,0,1,0,0,0,8,0,1,2,85,0.0
0.6659999999999999,0,1,0,0,0,6,0,0,1,110,0.0
0.802,0,1,0,1,3,11,0,0,2,35,0.0
0.762,0,1,1,0,0,12,1,0,3,6,0.0
0.92,0,1,0,1,1,15,4,0,4,11,0.0
0.804,0,1,0,1,0,1,4,0,1,61,1.0
0.897,0,1,0,1,0,6,3,3,1,91,0.0
0.767,0,1,0,0,1,1,5,0,2,28,0.0
0.92,0,1,0,1,0,1,1,0,2,18,0.0
0.794,0,1,2,0,0,7,1,0,1,50,0.0
0.682,0,0,0,0,0,6,4,0,1,204,0.0
0.926,0,0,0,2,0,5,0,0,2,256,0.0
0.92,0,1,1,0,0,6,7,0,2,26,0.0
0.92,0,1,0,1,1,5,2,0,4,168,1.0
0.762,0,0,0,0,2,2,4,0,0,26,0.0
0.926,0,1,0,1,0,16,1,0,10,37,0.0
0.767,0,0,1,2,0,4,1,0,2,17,1.0
0.887,0,1,0,0,0,1,1,0,4,42,1.0
0.926,0,0,1,0,0,10,1,0,0,67,0.0
0.91,0,1,0,0,0,13,1,0,10,40,0.0
0.895,0,1,0,0,0,12,4,0,10,14,0.0
0.624,0,0,0,0,0,4,6,0,1,218,0.0
0.698,0,1,0,2,0,3,6,0,1,22,1.0
0.91,0,1,0,0,0,13,0,1,1,8,0.0
0.92,0,1,1,1,0,8,3,1,1,38,0.0
0.624,0,0,0,0,0,1,5,1,1,29,0.0
0.915,0,1,0,0,0,8,4,0,2,26,0.0
0.624,0,1,0,1,0,13,2,0,2,22,0.0
0.91,0,1,0,0,0,9,1,0,1,50,0.0
0.92,1,1,0,1,0,1,0,0,10,120,1.0
0.762,0,1,0,0,0,9,1,1,1,100,0.0
0.624,0,1,1,0,0,4,0,0,4,198,1.0
0.92,0,1,0,0,2,3,5,0,2,18,1.0
0.92,0,1,0,1,0,1,5,0,4,80,1.0
0.802,1,0,2,0,0,3,0,0,1,144,1.0
0.754,0,1,0,1,0,1,0,0,10,41,0.0
0.92,0,1,1,1,0,9,3,0,1,54,0.0
0.698,0,1,1,1,0,1,2,2,1,28,0.0
0.91,0,1,0,0,1,1,2,2,1,20,0.0
0.878,0,0,0,0,5,14,0,4,3,45,0.0
0.92,0,1,1,1,0,6,2,0,3,55,0.0
0.91,0,1,0,0,0,5,0,0,3,28,0.0
0.939,0,1,0,1,0,6,1,0,1,96,0.0
0.624,0,0,1,0,0,1,1,0,0,18,1.0
0.682,0,0,1,0,0,9,1,0,1,42,0.0
0.6890000000000001,0,1,1,0,0,4,0,0,3,31,1.0
0.624,0,1,0,0,0,6,2,0,2,47,1.0
0.939,0,1,0,1,0,10,2,0,1,66,0.0
0.92,0,1,0,0,0,4,2,0,2,8,0.0
0.804,0,0,0,2,0,4,2,0,0,94,0.0
0.92,0,1,0,0,0,1,2,0,10,40,1.0
0.884,0,1,0,0,0,11,3,0,1,15,0.0
0.926,0,1,0,0,0,8,6,0,0,53,0.0
0.92,0,1,0,1,0,1,2,0,10,42,0.0
0.92,0,1,0,1,0,7,7,2,4,8,0.0
0.804,0,1,0,0,0,12,7,0,1,182,0.0
0.92,0,1,0,0,2,8,1,4,1,128,0.0
0.92,1,1,0,0,0,5,0,0,2,25,1.0
0.55,0,1,1,1,0,4,1,4,2,37,1.0
0.698,0,0,0,1,0,1,1,4,1,85,0.0
0.926,0,1,1,1,0,9,0,0,1,88,0.0
0.624,0,0,0,0,0,6,2,0,0,21,1.0
0.92,1,1,0,0,1,4,1,0,1,90,0.0
0.8959999999999999,0,0,0,2,1,3,1,0,10,10,0.0
0.92,0,1,0,4,1,12,1,0,1,70,1.0
0.92,0,0,0,1,0,6,4,2,1,106,1.0
0.769,0,1,0,0,0,9,1,4,10,35,1.0
0.804,0,0,1,0,0,3,1,4,0,73,1.0
0.924,0,0,1,0,0,13,1,4,3,41,1.0
0.91,0,1,0,0,0,7,4,0,4,22,0.0
0.926,0,1,0,1,0,12,4,0,1,82,0.0
0.913,0,1,0,2,0,8,1,4,1,20,0.0
0.92,0,1,0,0,0,8,2,0,2,44,0.0
0.92,0,1,0,0,0,7,2,0,1,107,0.0
0.92,0,1,0,0,2,1,2,0,1,19,1.0
0.624,0,1,1,0,0,3,3,0,10,116,1.0
0.92,0,0,1,2,0,5,2,0,1,55,0.0
0.939,0,1,0,0,0,12,4,0,1,42,0.0
0.624,0,1,0,1,0,4,5,3,1,78,1.0
0.926,0,1,0,0,0,1,5,3,10,114,0.0
0.926,0,1,0,1,0,1,1,0,10,56,0.0
0.624,0,0,1,2,0,5,1,0,0,6,0.0
0.897,0,1,0,0,0,7,7,0,10,15,0.0
0.92,0,0,0,0,0,6,1,4,1,54,0.0
0.899,0,1,0,0,0,8,1,1,2,114,0.0
0.6659999999999999,0,1,0,0,3,1,1,1,1,29,0.0
0.493,0,0,1,0,0,2,1,1,1,33,1.0
0.91,0,0,0,0,0,8,0,0,4,23,0.0
0.624,0,1,0,0,0,11,0,1,1,206,1.0
0.926,0,0,0,1,1,6,0,0,1,76,0.0
0.899,0,0,0,0,0,1,3,0,10,24,0.0
0.884,0,1,0,0,0,13,3,0,2,101,0.0
0.878,0,0,1,1,1,9,1,2,2,56,0.0
0.92,0,1,0,1,0,10,2,0,1,21,0.0
0.92,0,1,0,0,0,7,2,0,1,77,0.0
0.926,0,1,0,2,0,4,0,0,1,14,0.0
0.92,0,1,0,0,1,13,0,0,1,326,0.0
0.92,0,1,0,0,0,1,0,0,1,20,1.0
0.84,0,1,1,0,0,9,3,5,1,34,0.0
0.855,0,1,0,0,0,1,7,2,10,17,0.0
0.624,0,1,0,0,3,1,7,2,2,31,1.0
0.91,0,1,1,0,0,5,7,2,4,52,0.0
0.804,0,1,2,0,0,5,1,4,1,326,0.0
0.926,0,1,0,0,0,4,2,0,1,19,0.0
0.555,0,1,0,0,0,11,1,0,1,124,1.0
0.769,0,0,0,0,0,11,1,0,2,18,1.0
0.897,0,0,0,1,0,1,6,0,10,4,0.0
0.926,0,1,0,3,0,18,4,0,4,122,0.0
0.926,0,1,1,2,0,7,4,0,2,82,0.0
0.624,0,0,1,0,0,5,4,0,0,24,1.0
0.92,0,1,0,0,0,11,4,0,0,11,1.0
0.887,0,0,0,2,0,4,4,0,0,37,0.0
0.804,0,0,1,0,0,2,4,0,2,116,1.0
0.6890000000000001,0,0,1,2,0,1,4,0,0,27,0.0
0.92,0,1,0,0,0,15,3,1,4,42,0.0
0.794,0,0,1,1,0,15,4,0,1,33,0.0
0.698,0,0,1,2,0,7,4,0,0,28,0.0
0.91,0,0,1,2,0,12,4,0,0,42,0.0
0.855,1,0,1,0,0,3,4,0,2,17,1.0
0.91,1,1,0,0,0,2,3,0,1,163,0.0
0.92,0,1,0,0,0,4,0,0,1,58,0.0
0.91,0,1,2,0,0,10,0,0,4,206,0.0
0.92,0,0,0,0,1,10,2,0,1,57,0.0
0.55,0,1,0,0,0,7,6,0,1,40,1.0
0.624,0,0,0,2,0,4,6,0,1,28,1.0
0.939,0,1,1,2,0,2,5,0,1,30,0.0
0.92,0,1,0,0,0,12,3,0,1,34,0.0
0.624,0,0,1,2,0,3,4,4,0,44,0.0
0.92,0,1,0,0,3,1,2,0,1,28,0.0
0.866,0,1,0,3,0,1,2,0,0,154,0.0
0.878,0,0,1,0,0,3,2,0,1,26,1.0
0.903,0,1,2,0,0,1,2,0,10,6,0.0
0.691,0,0,0,0,0,10,2,0,1,32,0.0
0.91,0,1,0,2,0,1,2,0,0,96,0.0
0.92,0,1,0,0,0,14,2,0,1,70,1.0
0.624,0,0,1,2,0,7,2,0,0,4,0.0
0.698,0,1,0,1,0,9,3,0,4,86,0.0
0.92,0,1,0,0,0,14,2,0,10,290,0.0
0.92,0,1,0,0,1,2,1,0,1,168,0.0
0.92,1,1,0,0,0,1,1,0,10,55,1.0
0.735,1,1,1,0,0,6,1,0,1,42,0.0
0.926,0,1,0,2,0,11,1,0,1,34,0.0
0.698,0,0,2,2,0,2,0,0,1,16,0.0
0.91,0,1,0,0,0,14,4,0,1,8,0.0
0.926,0,0,0,2,0,4,4,0,0,63,0.0
0.84,2,0,0,2,0,2,4,0,0,8,0.0
0.92,0,1,0,0,0,6,2,0,1,21,0.0
0.926,0,1,0,1,0,9,0,0,2,123,0.0
0.804,0,1,0,0,5,10,1,0,4,292,0.0
0.55,0,0,0,0,0,1,1,0,1,7,0.0
0.55,0,1,0,0,0,8,1,0,1,23,1.0
0.897,0,0,0,0,0,1,1,0,0,24,0.0
0.624,0,1,0,0,0,5,3,0,3,48,1.0
0.742,0,1,0,0,3,4,3,0,1,188,0.0
0.92,0,1,0,0,0,12,0,2,2,42,0.0
0.893,0,1,0,2,0,16,3,0,10,73,0.0
0.92,0,1,0,0,0,1,2,0,10,156,1.0
0.624,0,1,0,0,0,5,1,1,1,103,1.0
0.794,2,0,0,1,0,1,1,1,1,15,0.0
0.624,2,1,1,0,0,6,0,3,3,74,1.0
0.92,0,1,0,0,0,17,1,0,1,39,0.0
0.91,0,1,1,1,0,5,0,0,1,92,0.0
0.855,0,1,0,0,3,12,6,0,1,96,0.0
0.884,0,1,0,0,0,1,4,0,10,70,0.0
0.91,0,1,0,1,0,16,0,0,0,4,0.0
0.92,0,0,1,1,0,0,0,0,0,34,0.0
0.624,0,1,1,0,2,3,0,0,3,51,0.0
0.899,0,1,1,2,2,3,0,0,3,21,0.0
0.92,0,1,0,0,0,18,2,0,2,6,0.0
0.893,0,1,1,2,0,9,2,0,2,68,0.0
0.91,0,0,0,3,0,9,4,2,10,90,0.0
0.624,0,1,1,0,0,5,0,0,1,71,1.0
0.866,0,1,0,0,2,9,1,0,2,4,0.0
0.92,0,1,0,0,0,4,0,3,1,145,0.0
0.855,1,0,0,1,1,3,0,0,2,9,0.0
0.92,0,1,0,0,0,10,1,0,4,26,0.0
0.939,0,1,0,2,0,4,2,2,2,42,0.0
0.92,2,1,0,1,0,18,2,2,1,45,1.0
0.897,2,0,0,3,0,12,2,2,2,53,0.0
0.92,0,1,1,1,0,15,0,0,2,166,0.0
0.8270000000000001,0,1,1,0,0,1,1,0,10,72,0.0
0.555,1,1,2,1,0,1,2,4,3,135,1.0
0.624,0,0,0,1,0,6,6,4,10,138,1.0
0.92,0,1,0,0,0,7,1,0,10,31,0.0
0.92,0,1,0,0,0,1,2,0,10,25,0.0
0.939,0,1,0,1,0,2,2,0,1,28,0.0
0.926,0,1,0,1,0,1,5,0,10,8,0.0
0.92,0,0,0,1,0,1,5,0,0,12,0.0
0.92,0,0,0,0,0,4,0,0,1,32,0.0
0.624,0,1,0,0,0,3,1,0,1,77,1.0
0.855,0,1,0,1,0,10,1,0,1,162,0.0
0.92,0,0,0,4,0,10,1,0,0,53,0.0
0.804,0,1,0,1,0,13,3,3,1,12,0.0
0.843,1,1,0,1,0,7,0,0,1,6,1.0
0.802,0,1,0,0,0,4,5,0,1,31,0.0
0.913,0,1,0,1,0,7,1,0,1,5,0.0
0.738,0,1,0,1,0,13,4,2,10,66,1.0
0.92,0,1,0,3,0,1,6,4,10,184,0.0
0.479,0,1,1,0,0,5,6,2,1,4,0.0
0.6890000000000001,0,1,0,0,0,17,6,2,0,182,0.0
0.92,0,0,0,1,0,8,7,0,1,113,0.0
0.527,0,1,0,0,0,1,7,0,0,94,0.0
0.92,0,1,1,0,1,10,1,0,3,39,0.0
0.923,0,0,1,0,0,2,1,4,1,61,0.0
0.7759999999999999,0,1,0,0,0,16,6,0,2,103,0.0
0.92,1,1,0,0,0,20,2,0,1,7,0.0
0.92,1,0,0,0,5,3,2,0,2,28,0.0
0.624,0,1,0,0,0,15,0,0,0,80,0.0
0.92,0,1,2,0,0,3,2,0,2,11,0.0
0.624,0,1,0,0,0,2,3,0,2,89,1.0
0.624,0,1,0,1,0,4,1,0,1,32,1.0
0.91,0,1,0,0,0,5,0,0,1,19,0.0
0.92,0,1,0,4,0,9,5,4,2,157,0.0
0.92,0,1,0,0,0,4,2,0,0,110,0.0
0.926,0,1,0,2,0,20,4,0,10,90,0.0
0.92,0,1,1,1,0,8,2,0,1,80,0.0
0.624,0,1,0,0,0,7,1,0,1,17,1.0
0.92,0,1,0,0,0,1,2,0,4,20,0.0
0.7759999999999999,0,1,0,1,0,7,2,0,1,56,0.0
0.926,0,1,0,1,0,1,2,0,10,109,0.0
0.91,0,1,0,0,0,11,1,0,2,118,0.0
0.682,0,0,0,0,0,2,1,0,1,72,1.0
0.878,0,1,0,1,0,10,2,0,3,9,0.0
0.754,0,0,0,0,0,9,2,2,10,15,0.0
0.913,0,1,0,0,0,3,2,2,1,28,0.0
0.899,0,1,0,0,0,10,4,0,0,48,0.0
0.92,0,1,0,0,0,6,3,3,1,9,0.0
0.92,0,0,1,2,0,4,3,3,1,111,1.0
0.926,0,1,0,0,0,14,0,0,10,28,0.0
0.92,0,0,0,0,0,1,0,0,1,17,1.0
0.624,0,1,0,0,0,7,2,0,1,109,0.0
0.924,0,1,0,1,0,1,2,0,3,35,0.0
0.55,0,1,0,0,0,6,3,1,1,3,0.0
0.92,0,0,0,4,0,1,3,1,0,192,0.0
0.949,0,0,0,1,4,1,5,0,10,136,0.0
0.92,0,1,0,0,0,16,1,0,0,34,0.0
0.91,0,1,1,0,0,9,1,0,10,48,0.0
0.887,0,1,2,0,0,4,0,1,4,94,0.0
0.855,0,0,2,2,0,7,0,1,0,18,0.0
0.722,0,1,0,0,0,6,6,1,1,12,1.0
0.624,1,1,0,0,0,4,0,1,1,172,1.0
0.893,0,0,0,0,0,1,1,0,3,166,0.0
0.92,0,1,0,0,0,15,1,0,2,28,1.0
0.926,0,0,0,1,2,15,1,0,4,42,0.0
0.897,0,0,1,0,0,0,1,0,0,18,1.0
0.92,0,1,0,0,0,10,2,0,3,18,0.0
0.92,0,0,0,0,0,3,3,0,10,9,0.0
0.8270000000000001,0,0,0,0,0,2,5,0,1,62,0.0
0.89,0,1,0,4,0,7,3,0,2,20,0.0
0.804,0,1,0,0,0,15,4,0,1,51,0.0
0.92,1,1,0,1,0,10,0,0,1,16,0.0
0.624,1,0,1,0,0,5,0,0,0,16,0.0
0.925,0,1,0,0,0,1,2,0,1,108,0.0
0.698,0,0,0,0,0,3,2,0,1,326,1.0
0.92,0,1,0,0,0,2,2,0,1,10,1.0
0.92,0,0,1,2,0,5,2,0,0,53,0.0
0.91,0,1,0,0,0,9,3,1,1,17,0.0
0.92,0,1,0,0,0,1,3,1,10,56,1.0
0.915,0,1,0,0,0,9,3,0,1,20,0.0
0.887,0,1,0,1,0,17,0,0,10,14,0.0
0.92,0,0,0,1,0,7,0,0,4,16,0.0
0.624,0,0,1,0,0,6,0,0,0,61,1.0
0.92,0,1,0,0,0,10,0,0,1,57,1.0
0.743,1,0,1,2,0,4,0,0,0,22,0.0
0.92,1,0,0,0,1,2,6,0,1,10,0.0
0.92,0,1,0,1,0,4,7,0,1,127,0.0
0.92,0,1,0,0,0,1,2,0,10,26,0.0
0.6890000000000001,0,0,1,2,0,1,2,0,1,30,1.0
0.92,1,1,0,0,0,16,0,0,10,27,0.0
0.897,1,1,0,1,0,7,4,0,1,34,0.0
0.92,0,1,0,0,0,17,4,0,1,48,1.0
0.92,0,1,0,0,0,4,1,0,1,10,0.0
0.92,0,1,0,0,0,12,7,0,4,62,0.0
0.897,0,0,1,0,0,2,7,0,0,17,0.0
0.92,0,1,0,0,0,16,4,0,1,54,0.0
0.926,0,0,1,0,0,8,4,0,0,9,0.0
0.91,0,1,0,1,0,1,4,0,1,144,0.0
0.92,0,1,2,0,0,1,0,0,3,42,0.0
0.91,0,1,0,0,5,4,1,0,1,44,0.0
0.913,0,1,2,0,0,8,0,0,1,28,0.0
0.893,0,0,0,2,0,15,5,0,2,46,0.0
0.92,0,1,0,3,0,1,5,0,10,25,0.0
0.735,0,1,1,0,0,3,1,0,10,18,0.0
0.926,0,1,0,1,0,12,1,0,10,154,0.0
0.624,0,1,0,0,0,3,0,0,2,25,0.0
0.939,0,0,1,2,0,3,0,2,1,30,0.0
0.91,0,1,0,2,0,4,1,0,1,48,0.0
0.926,0,0,0,0,0,14,0,0,0,68,0.0
0.92,0,1,0,0,0,8,4,0,10,84,0.0
0.769,0,1,1,0,0,5,4,0,1,19,0.0
0.92,0,1,0,0,0,6,2,0,1,166,0.0
0.762,0,1,0,3,0,15,5,1,10,19,0.0
0.527,0,1,0,0,0,9,5,0,2,145,0.0
0.738,0,0,0,1,0,15,0,0,2,44,0.0
0.921,0,1,0,0,0,1,3,0,1,35,0.0
0.89,1,1,0,0,0,16,3,0,1,22,0.0
0.926,0,0,1,2,0,6,3,0,0,45,0.0
0.895,1,0,1,0,0,7,3,4,1,21,1.0
0.92,1,0,1,2,0,4,2,0,1,4,0.0
0.738,0,1,0,1,0,12,1,0,1,216,0.0
0.624,0,1,0,0,0,9,7,0,1,14,0.0
0.767,0,0,1,4,0,3,7,0,1,50,1.0
0.848,0,1,0,0,0,6,1,0,4,139,0.0
0.767,0,1,0,0,3,1,1,0,0,11,0.0
0.926,0,1,0,1,0,15,1,4,1,77,0.0
0.92,0,1,0,0,0,1,4,2,0,8,0.0
0.926,0,0,0,1,2,1,2,0,0,52,0.0
0.698,0,1,0,0,0,11,0,0,4,39,0.0
0.92,0,1,0,0,0,1,0,2,10,32,0.0
0.856,0,1,0,0,5,5,0,0,1,83,0.0
0.92,0,1,0,0,0,11,3,0,1,4,0.0
0.91,0,1,0,1,0,10,2,0,1,18,0.0
0.767,0,0,1,2,0,3,2,0,0,49,0.0
0.624,0,1,0,1,0,9,2,0,1,166,0.0
0.926,0,1,0,1,0,5,3,0,1,32,0.0
0.887,0,1,0,4,0,4,3,0,1,14,0.0
0.92,0,1,0,2,0,5,1,4,1,140,0.0
0.91,0,1,0,0,0,1,6,1,2,20,1.0
0.92,1,1,0,0,0,13,6,0,3,23,0.0
0.92,1,1,0,0,0,10,5,1,3,14,0.0
0.698,0,0,1,0,0,3,5,1,1,45,1.0
0.92,0,1,0,0,0,1,3,0,10,52,0.0
0.92,0,1,2,0,0,19,4,2,10,142,0.0
0.92,0,1,0,3,0,9,4,2,1,131,0.0
0.92,0,1,0,0,0,10,4,0,1,314,0.0
0.92,0,0,1,0,1,0,0,2,1,196,1.0
0.624,0,1,0,0,0,4,0,3,1,27,0.0
0.624,0,0,1,0,0,2,0,3,0,61,0.0
0.92,2,0,1,0,0,6,0,3,2,82,0.0
0.843,0,1,0,0,0,10,3,0,10,21,1.0
0.624,0,1,0,0,0,4,1,0,2,94,1.0
0.866,0,1,0,1,0,1,1,0,2,78,0.0
0.92,0,0,2,1,0,9,1,0,2,77,1.0
0.92,1,1,0,0,0,1,1,0,2,105,0.0
0.479,0,1,0,0,0,4,2,2,1,22,0.0
0.91,1,1,0,2,0,9,3,0,2,12,0.0
0.479,1,0,2,1,0,9,3,0,1,99,1.0
0.897,0,1,0,1,0,16,3,0,4,76,0.0
0.624,0,0,1,0,0,5,3,0,0,9,1.0
0.92,1,1,0,0,1,4,1,1,3,162,0.0
0.887,0,0,2,0,0,5,1,1,3,54,0.0
0.91,0,0,0,0,0,1,1,1,0,78,0.0
0.92,0,1,0,0,0,14,1,1,10,140,1.0
0.624,0,1,0,0,0,4,6,1,1,5,1.0
0.754,0,1,2,0,0,8,6,1,3,110,1.0
0.92,0,0,0,0,0,5,6,1,10,13,1.0
0.926,0,0,1,0,0,4,6,1,0,37,0.0
0.92,0,1,0,0,0,1,6,0,0,3,0.0
0.926,0,1,0,2,0,7,0,0,1,85,0.0
0.6659999999999999,1,1,0,0,0,4,0,0,1,14,0.0
0.939,0,1,0,0,0,1,2,0,4,94,0.0
0.624,0,1,2,0,0,3,2,0,1,9,1.0
0.92,0,1,1,2,0,6,1,1,3,167,0.0
0.897,0,1,0,1,0,9,2,0,1,14,0.0
0.804,0,0,1,2,0,3,4,0,1,4,0.0
0.843,0,0,0,3,0,9,2,0,1,87,0.0
0.624,0,1,0,0,0,15,2,0,0,17,0.0
0.91,0,1,0,3,0,1,1,4,1,23,0.0
0.92,0,0,0,3,1,1,4,2,10,19,0.0
0.762,0,0,0,1,4,9,2,0,10,10,0.0
0.903,0,0,0,3,0,1,4,0,10,92,0.0
0.624,0,0,1,1,0,4,4,0,0,43,1.0
0.893,0,0,0,1,0,8,0,4,2,68,0.0
0.804,0,0,1,0,0,4,0,4,0,33,0.0
0.754,0,1,0,0,0,11,0,4,2,154,1.0
0.855,0,1,0,0,0,10,5,0,2,51,0.0
0.92,0,1,0,0,0,1,1,0,10,45,0.0
0.92,2,1,0,2,0,4,1,0,0,56,0.0
0.479,0,0,1,1,2,1,3,5,0,23,1.0
0.64,0,1,0,0,0,9,5,0,10,30,0.0
0.893,0,1,0,0,0,13,0,0,1,50,1.0
0.92,0,0,0,2,0,4,0,0,2,14,0.0
0.92,0,1,0,0,0,17,0,4,2,12,0.0
0.878,0,1,0,1,0,1,4,0,10,163,0.0
0.893,0,1,0,1,0,8,2,0,0,17,0.0
0.843,0,1,0,1,0,15,1,0,1,29,0.0
0.92,0,1,0,1,0,1,6,0,1,52,0.0
0.92,0,1,0,0,0,18,0,3,1,120,0.0
0.624,0,0,1,2,0,6,0,3,0,44,1.0
0.92,0,1,0,0,0,10,1,0,10,67,0.0
